text	label
the delta sailplane honcho and delta sailplane nomad are a family of american ultralight aircraft and motorgliders that were derived from the volmer vj 24w sunfun and produced by the delta sailplane corporation the aircraft were supplied as kits for amateur construction	6
sentimental journey: pop vocal classics was a four cd album issued by rhino records in 1993	12
johnny leota  born 21 january 1984 in palmerston north new zealand  is a professional rugby union player who played for manawatu in the itm cup he signed for sale sharks in the summer of 2011 in 2011 leota also made his international debut playing for samoa	4
ikarus drachen thomas pellicci is a german aircraft manufacturer based in stephanskirchen founded by thomas pellicci the company specializes in the design and construction of beginner hang gliders for schools and flight training use	1
und die schei e ndert sich immer  german for and the shit is always changing  is the second album by big sir which includes the mars volta bassist juan alderete and lisa papineau of air and m83	12
lac du moulinet is a lake in loz re france at an elevation of 1075 m its surface area is 0 13 km	8
shanghai calling is a 2012 american romantic comedy film written and directed by daniel hsia and produced by janet yang starring daniel henney eliza coupe and bill paxton shanghai calling is a story about a group of americans who find themselves immigrants in a foreign country	13
the phoenix industries b1z paraflyer  sometimes called the b12  is an american paramotor that was designed and produced by phoenix industries of southampton new jersey for powered paragliding the aircraft is out of production and the company no longer in business	6
the devil horse  1932  is a mascot movie serial starring harry carey and noah beery sr	13
castilleja ambigua is a species of indian paintbrush known by the common name johnny nip it is native to western north america from british columbia to california where it is most common along the coast in salt marshes and scrub	11
ojsc autodiesel or yaroslavl motor plant or yamz     based in  yaroslavl russia  is an open joint stock company and subsidiary of gaz group that produces engines for many russian ukrainian and belorussian companies	1
le news is an english language free weekly newspaper published in switzerland	14
conair group inc of abbotsford british columbia canada formerly known as conair aviation ltd is a company specializing in retrofitting firefighting aircraft and maintaining customer and company owned aircraft conair has a fleet of aircraft that are broken down into two categories air attack and airtankers	1
parsonsia capsularis is a climbing plant endemic to new zealand the common names for the plant are new zealand jasmine or small flowered jasmine and in m ori it has several names including: akakaikiore akakiore kaik kaik k kaiwhiria t toroene and t torowene	11
jan mathiasen  born 1957  is a danish competitive sailor and olympic medalist he won a bronze medal in the soling class at the 1988 summer olympics in seoul together with jesper bank and steen secher	4
baghestan e kandehi  persian: also romanized as b ghest n e kandeh also known as kandai kandeh kand and kondeh  is a village in kuhmareh rural district kuhmareh district kazerun county fars province iran at the 2006 census its population was 714 in 164 families	9
jean kwok is a contemporary chinese american writer and the author of the national bestseller girl in translation	3
